"Notes"	"Age"	"Age Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"22 years"	"22"	"Male"	"M"	"2009"	"2009"	2156791
	"22 years"	"22"	"Male"	"M"	"2010"	"2010"	2187991
	"22 years"	"22"	"Male"	"M"	"2011"	"2011"	2252558
	"22 years"	"22"	"Male"	"M"	"2012"	"2012"	2361933
	"22 years"	"22"	"Male"	"M"	"2013"	"2013"	2383517
	"22 years"	"22"	"Male"	"M"	"2014"	"2014"	2366907
	"22 years"	"22"	"Male"	"M"	"2015"	"2015"	2326309
	"22 years"	"22"	"Male"	"M"	"2016"	"2016"	2300329
	"22 years"	"22"	"Male"	"M"	"2017"	"2017"	2261816
	"22 years"	"22"	"Male"	"M"	"2018"	"2018"	2213702
	"22 years"	"22"	"Male"	"M"	"2019"	"2019"	2195313
	"22 years"	"22"	"Male"	"M"	"2020"	"2020"	2192971
	"23 years"	"23"	"Female"	"F"	"2003"	"2003"	2048153
	"23 years"	"23"	"Female"	"F"	"2004"	"2004"	2069230
	"23 years"	"23"	"Female"	"F"	"2005"	"2005"	2046870
	"23 years"	"23"	"Female"	"F"	"2006"	"2006"	2036060
	"23 years"	"23"	"Female"	"F"	"2007"	"2007"	2018612
	"23 years"	"23"	"Female"	"F"	"2008"	"2008"	2068397
	"23 years"	"23"	"Female"	"F"	"2009"	"2009"	2068493
	"23 years"	"23"	"Female"	"F"	"2010"	"2010"	2065947
	"23 years"	"23"	"Female"	"F"	"2011"	"2011"	2114519
	"23 years"	"23"	"Female"	"F"	"2012"	"2012"	2177040
	"23 years"	"23"	"Female"	"F"	"2013"	"2013"	2280973
	"23 years"	"23"	"Female"	"F"	"2014"	"2014"	2296157
	"23 years"	"23"	"Female"	"F"	"2015"	"2015"	2258864
	"23 years"	"23"	"Female"	"F"	"2016"	"2016"	2208757
	"23 years"	"23"	"Female"	"F"	"2017"	"2017"	2191714
	"23 years"	"23"	"Female"	"F"	"2018"	"2018"	2157955
	"23 years"	"23"	"Female"	"F"	"2019"	"2019"	2122103
	"23 years"	"23"	"Female"	"F"	"2020"	"2020"	2113597
	"23 years"	"23"	"Male"	"M"	"2003"	"2003"	2099624
	"23 years"	"23"	"Male"	"M"	"2004"	"2004"	2123444
	"23 years"	"23"	"Male"	"M"	"2005"	"2005"	2136786
	"23 years"	"23"	"Male"	"M"	"2006"	"2006"	2150367
	"23 years"	"23"	"Male"	"M"	"2007"	"2007"	2125328
	"23 years"	"23"	"Male"	"M"	"2008"	"2008"	2169035
	"23 years"	"23"	"Male"	"M"	"2009"	"2009"	2161622
	"23 years"	"23"	"Male"	"M"	"2010"	"2010"	2150840
	"23 years"	"23"	"Male"	"M"	"2011"	"2011"	2198799
	"23 years"	"23"	"Male"	"M"	"2012"	"2012"	2268352
	"23 years"	"23"	"Male"	"M"	"2013"	"2013"	2376875
	"23 years"	"23"	"Male"	"M"	"2014"	"2014"	2399934
	"23 years"	"23"	"Male"	"M"	"2015"	"2015"	2384845
	"23 years"	"23"	"Male"	"M"	"2016"	"2016"	2343318
	"23 years"	"23"	"Male"	"M"	"2017"	"2017"	2312982
	"23 years"	"23"	"Male"	"M"	"2018"	"2018"	2270661
	"23 years"	"23"	"Male"	"M"	"2019"	"2019"	2222324
	"23 years"	"23"	"Male"	"M"	"2020"	"2020"	2201623
	"24 years"	"24"	"Female"	"F"	"2003"	"2003"	1945812
	"24 years"	"24"	"Female"	"F"	"2004"	"2004"	2062699
	"24 years"	"24"	"Female"	"F"	"2005"	"2005"	2084320
	"24 years"	"24"	"Female"	"F"	"2006"	"2006"	2062716
	"24 years"	"24"	"Female"	"F"	"2007"	"2007"	2051073
	"24 years"	"24"	"Female"	"F"	"2008"	"2008"	2033308
	"24 years"	"24"	"Female"	"F"	"2009"	"2009"	2082066
	"24 years"	"24"	"Female"	"F"	"2010"	"2010"	2082132
	"24 years"	"24"	"Female"	"F"	"2011"	"2011"	2082237
	"24 years"	"24"	"Female"	"F"	"2012"	"2012"	2130678
	"24 years"	"24"	"Female"	"F"	"2013"	"2013"	2192935
	"24 years"	"24"	"Female"	"F"	"2014"	"2014"	2298632
	"24 years"	"24"	"Female"	"F"	"2015"	"2015"	2314402
	"24 years"	"24"	"Female"	"F"	"2016"	"2016"	2276810
	"24 years"	"24"	"Female"	"F"	"2017"	"2017"	2224724
	"24 years"	"24"	"Female"	"F"	"2018"	"2018"	2204360
	"24 years"	"24"	"Female"	"F"	"2019"	"2019"	2169263
	"24 years"	"24"	"Female"	"F"	"2020"	"2020"	2130797
	"24 years"	"24"	"Male"	"M"	"2003"	"2003"	1998374
	"24 years"	"24"	"Male"	"M"	"2004"	"2004"	2105148
	"24 years"	"24"	"Male"	"M"	"2005"	"2005"	2124028
	"24 years"	"24"	"Male"	"M"	"2006"	"2006"	2138575
	"24 years"	"24"	"Male"	"M"	"2007"	"2007"	2147168
	"24 years"	"24"	"Male"	"M"	"2008"	"2008"	2122142
	"24 years"	"24"	"Male"	"M"	"2009"	"2009"	2163232
	"24 years"	"24"	"Male"	"M"	"2010"	"2010"	2161187
	"24 years"	"24"	"Male"	"M"	"2011"	"2011"	2160948
	"24 years"	"24"	"Male"	"M"	"2012"	"2012"	2213152
	"24 years"	"24"	"Male"	"M"	"2013"	"2013"	2281782
	"24 years"	"24"	"Male"	"M"	"2014"	"2014"	2391478
	"24 years"	"24"	"Male"	"M"	"2015"	"2015"	2416767
	"24 years"	"24"	"Male"	"M"	"2016"	"2016"	2400019
	"24 years"	"24"	"Male"	"M"	"2017"	"2017"	2355271
	"24 years"	"24"	"Male"	"M"	"2018"	"2018"	2321042
	"24 years"	"24"	"Male"	"M"	"2019"	"2019"	2278481
	"24 years"	"24"	"Male"	"M"	"2020"	"2020"	2227996
	"25 years"	"25"	"Female"	"F"	"2003"	"2003"	1898603
	"25 years"	"25"	"Female"	"F"	"2004"	"2004"	1970554
	"25 years"	"25"	"Female"	"F"	"2005"	"2005"	2090577
	"25 years"	"25"	"Female"	"F"	"2006"	"2006"	2115632
	"25 years"	"25"	"Female"	"F"	"2007"	"2007"	2094993
	"25 years"	"25"	"Female"	"F"	"2008"	"2008"	2084941
	"25 years"	"25"	"Female"	"F"	"2009"	"2009"	2068547
	"25 years"	"25"	"Female"	"F"	"2010"	"2010"	2112137
	"25 years"	"25"	"Female"	"F"	"2011"	"2011"	2098722
	"25 years"	"25"	"Female"	"F"	"2012"	"2012"	2098458
	"25 years"	"25"	"Female"	"F"	"2013"	"2013"	2146552
	"25 years"	"25"	"Female"	"F"	"2014"	"2014"	2210146
	"25 years"	"25"	"Female"	"F"	"2015"	"2015"	2317013
	"25 years"	"25"	"Female"	"F"	"2016"	"2016"	2332790
	"25 years"	"25"	"Female"	"F"	"2017"	"2017"	2292756
	"25 years"	"25"	"Female"	"F"	"2018"	"2018"	2237123
	"25 years"	"25"	"Female"	"F"	"2019"	"2019"	2215327
	"25 years"	"25"	"Female"	"F"	"2020"	"2020"	2177731
	"25 years"	"25"	"Male"	"M"	"2003"	"2003"	1943865
	"25 years"	"25"	"Male"	"M"	"2004"	"2004"	2010965
	"25 years"	"25"	"Male"	"M"	"2005"	"2005"	2115519
	"25 years"	"25"	"Male"	"M"	"2006"	"2006"	2139011
	"25 years"	"25"	"Male"	"M"	"2007"	"2007"	2150579
	"25 years"	"25"	"Male"	"M"	"2008"	"2008"	2161269
	"25 years"	"25"	"Male"	"M"	"2009"	"2009"	2136055
	"25 years"	"25"	"Male"	"M"	"2010"	"2010"	2176981
	"25 years"	"25"	"Male"	"M"	"2011"	"2011"	2170093
	"25 years"	"25"	"Male"	"M"	"2012"	"2012"	2174718
	"25 years"	"25"	"Male"	"M"	"2013"	"2013"	2225237
	"25 years"	"25"	"Male"	"M"	"2014"	"2014"	2295010
	"25 years"	"25"	"Male"	"M"	"2015"	"2015"	2407150
	"25 years"	"25"	"Male"	"M"	"2016"	"2016"	2431860
	"25 years"	"25"	"Male"	"M"	"2017"	"2017"	2411294
	"25 years"	"25"	"Male"	"M"	"2018"	"2018"	2362481
	"25 years"	"25"	"Male"	"M"	"2019"	"2019"	2327711
	"25 years"	"25"	"Male"	"M"	"2020"	"2020"	2283275
	"26 years"	"26"	"Female"	"F"	"2003"	"2003"	1870192
	"26 years"	"26"	"Female"	"F"	"2004"	"2004"	1904276
	"26 years"	"26"	"Female"	"F"	"2005"	"2005"	1973649
	"26 years"	"26"	"Female"	"F"	"2006"	"2006"	2090828
	"26 years"	"26"	"Female"	"F"	"2007"	"2007"	2111654
	"26 years"	"26"	"Female"	"F"	"2008"	"2008"	2087875
	"26 years"	"26"	"Female"	"F"	"2009"	"2009"	2074481
	"26 years"	"26"	"Female"	"F"	"2010"	"2010"	2058332
	"26 years"	"26"	"Female"	"F"	"2011"	"2011"	2127692
	"26 years"	"26"	"Female"	"F"	"2012"	"2012"	2114016
	"26 years"	"26"	"Female"	"F"	"2013"	"2013"	2113849
	"26 years"	"26"	"Female"	"F"	"2014"	"2014"	2162978
	"26 years"	"26"	"Female"	"F"	"2015"	"2015"	2228249
	"26 years"	"26"	"Female"	"F"	"2016"	"2016"	2334906
	"26 years"	"26"	"Female"	"F"	"2017"	"2017"	2348774
	"26 years"	"26"	"Female"	"F"	"2018"	"2018"	2305014
	"26 years"	"26"	"Female"	"F"	"2019"	"2019"	2247711
	"26 years"	"26"	"Female"	"F"	"2020"	"2020"	2223511
	"26 years"	"26"	"Male"	"M"	"2003"	"2003"	1901518
	"26 years"	"26"	"Male"	"M"	"2004"	"2004"	1933949
	"26 years"	"26"	"Male"	"M"	"2005"	"2005"	1993073
	"26 years"	"26"	"Male"	"M"	"2006"	"2006"	2095497
	"26 years"	"26"	"Male"	"M"	"2007"	"2007"	2111196
	"26 years"	"26"	"Male"	"M"	"2008"	"2008"	2118708
	"26 years"	"26"	"Male"	"M"	"2009"	"2009"	2123441
	"26 years"	"26"	"Male"	"M"	"2010"	"2010"	2102180
	"26 years"	"26"	"Male"	"M"	"2011"	"2011"	2184882
	"26 years"	"26"	"Male"	"M"	"2012"	"2012"	2183095
	"26 years"	"26"	"Male"	"M"	"2013"	"2013"	2186059
	"26 years"	"26"	"Male"	"M"	"2014"	"2014"	2238115
	"26 years"	"26"	"Male"	"M"	"2015"	"2015"	2310078
	"26 years"	"26"	"Male"	"M"	"2016"	"2016"	2421330
	"26 years"	"26"	"Male"	"M"	"2017"	"2017"	2443229
	"26 years"	"26"	"Male"	"M"	"2018"	"2018"	2418783
	"26 years"	"26"	"Male"	"M"	"2019"	"2019"	2368663
	"26 years"	"26"	"Male"	"M"	"2020"	"2020"	2332000
	"27 years"	"27"	"Female"	"F"	"2003"	"2003"	1831742
	"27 years"	"27"	"Female"	"F"	"2004"	"2004"	1890889
	"27 years"	"27"	"Female"	"F"	"2005"	"2005"	1927615
	"27 years"	"27"	"Female"	"F"	"2006"	"2006"	1999674
	"27 years"	"27"	"Female"	"F"	"2007"	"2007"	2118406
	"27 years"	"27"	"Female"	"F"	"2008"	"2008"	2141001
	"27 years"	"27"	"Female"	"F"	"2009"	"2009"	2118250
	"27 years"	"27"	"Female"	"F"	"2010"	"2010"	2101785
	"27 years"	"27"	"Female"	"F"	"2011"	"2011"	2072694
	"27 years"	"27"	"Female"	"F"	"2012"	"2012"	2142257
	"27 years"	"27"	"Female"	"F"	"2013"	"2013"	2128437
	"27 years"	"27"	"Female"	"F"	"2014"	"2014"	2129802
	"27 years"	"27"	"Female"	"F"	"2015"	"2015"	2180537
	"27 years"	"27"	"Female"	"F"	"2016"	"2016"	2245845
	"27 years"	"27"	"Female"	"F"	"2017"	"2017"	2350989
	"27 years"	"27"	"Female"	"F"	"2018"	"2018"	2361080
	"27 years"	"27"	"Female"	"F"	"2019"	"2019"	2315367
	"27 years"	"27"	"Female"	"F"	"2020"	"2020"	2255755
	"27 years"	"27"	"Male"	"M"	"2003"	"2003"	1856904
	"27 years"	"27"	"Male"	"M"	"2004"	"2004"	1910787
	"27 years"	"27"	"Male"	"M"	"2005"	"2005"	1942425
	"27 years"	"27"	"Male"	"M"	"2006"	"2006"	2004824
	"27 years"	"27"	"Male"	"M"	"2007"	"2007"	2105989
	"27 years"	"27"	"Male"	"M"	"2008"	"2008"	2124164
	"27 years"	"27"	"Male"	"M"	"2009"	"2009"	2131764
	"27 years"	"27"	"Male"	"M"	"2010"	"2010"	2135024
	"27 years"	"27"	"Male"	"M"	"2011"	"2011"	2109466
	"27 years"	"27"	"Male"	"M"	"2012"	"2012"	2196491
	"27 years"	"27"	"Male"	"M"	"2013"	"2013"	2194060
	"27 years"	"27"	"Male"	"M"	"2014"	"2014"	2198625
	"27 years"	"27"	"Male"	"M"	"2015"	"2015"	2252787
	"27 years"	"27"	"Male"	"M"	"2016"	"2016"	2323883
	"27 years"	"27"	"Male"	"M"	"2017"	"2017"	2432499
	"27 years"	"27"	"Male"	"M"	"2018"	"2018"	2450479
	"27 years"	"27"	"Male"	"M"	"2019"	"2019"	2424801
	"27 years"	"27"	"Male"	"M"	"2020"	"2020"	2372863
	"28 years"	"28"	"Female"	"F"	"2003"	"2003"	1882450
	"28 years"	"28"	"Female"	"F"	"2004"	"2004"	1835016
	"28 years"	"28"	"Female"	"F"	"2005"	"2005"	1891577
	"28 years"	"28"	"Female"	"F"	"2006"	"2006"	1925997
	"28 years"	"28"	"Female"	"F"	"2007"	"2007"	1992509
	"28 years"	"28"	"Female"	"F"	"2008"	"2008"	2106335
	"28 years"	"28"	"Female"	"F"	"2009"	"2009"	2124289
	"28 years"	"28"	"Female"	"F"	"2010"	"2010"	2112454
	"28 years"	"28"	"Female"	"F"	"2011"	"2011"	2115081
	"28 years"	"28"	"Female"	"F"	"2012"	"2012"	2085976
	"28 years"	"28"	"Female"	"F"	"2013"	"2013"	2155262
	"28 years"	"28"	"Female"	"F"	"2014"	"2014"	2142992
	"28 years"	"28"	"Female"	"F"	"2015"	"2015"	2145943
	"28 years"	"28"	"Female"	"F"	"2016"	"2016"	2197075
	"28 years"	"28"	"Female"	"F"	"2017"	"2017"	2260795
	"28 years"	"28"	"Female"	"F"	"2018"	"2018"	2362146
	"28 years"	"28"	"Female"	"F"	"2019"	"2019"	2370323
	"28 years"	"28"	"Female"	"F"	"2020"	"2020"	2322743
	"28 years"	"28"	"Male"	"M"	"2003"	"2003"	1912388
	"28 years"	"28"	"Male"	"M"	"2004"	"2004"	1862479
	"28 years"	"28"	"Male"	"M"	"2005"	"2005"	1913949
	"28 years"	"28"	"Male"	"M"	"2006"	"2006"	1948157
	"28 years"	"28"	"Male"	"M"	"2007"	"2007"	2007290
	"28 years"	"28"	"Male"	"M"	"2008"	"2008"	2109285
	"28 years"	"28"	"Male"	"M"	"2009"	"2009"	2126324
	"28 years"	"28"	"Male"	"M"	"2010"	"2010"	2134835
	"28 years"	"28"	"Male"	"M"	"2011"	"2011"	2141638
	"28 years"	"28"	"Male"	"M"	"2012"	"2012"	2119930
	"28 years"	"28"	"Male"	"M"	"2013"	"2013"	2205943
	"28 years"	"28"	"Male"	"M"	"2014"	"2014"	2205608
	"28 years"	"28"	"Male"	"M"	"2015"	"2015"	2212889
	"28 years"	"28"	"Male"	"M"	"2016"	"2016"	2265801
	"28 years"	"28"	"Male"	"M"	"2017"	"2017"	2334284
	"28 years"	"28"	"Male"	"M"	"2018"	"2018"	2439011
	"28 years"	"28"	"Male"	"M"	"2019"	"2019"	2455744
	"28 years"	"28"	"Male"	"M"	"2020"	"2020"	2428258
	"29 years"	"29"	"Female"	"F"	"2003"	"2003"	1824117
	"29 years"	"29"	"Female"	"F"	"2004"	"2004"	1878345
	"29 years"	"29"	"Female"	"F"	"2005"	"2005"	1829126
	"29 years"	"29"	"Female"	"F"	"2006"	"2006"	1882291
	"29 years"	"29"	"Female"	"F"	"2007"	"2007"	1911697
	"29 years"	"29"	"Female"	"F"	"2008"	"2008"	1973380
	"29 years"	"29"	"Female"	"F"	"2009"	"2009"	2081304
	"29 years"	"29"	"Female"	"F"	"2010"	"2010"	2097890
	"29 years"	"29"	"Female"	"F"	"2011"	"2011"	2124137
	"29 years"	"29"	"Female"	"F"	"2012"	"2012"	2126830
	"29 years"	"29"	"Female"	"F"	"2013"	"2013"	2097906
	"29 years"	"29"	"Female"	"F"	"2014"	"2014"	2168586
	"29 years"	"29"	"Female"	"F"	"2015"	"2015"	2157607
	"29 years"	"29"	"Female"	"F"	"2016"	"2016"	2160713
	"29 years"	"29"	"Female"	"F"	"2017"	"2017"	2210394
	"29 years"	"29"	"Female"	"F"	"2018"	"2018"	2270458
	"29 years"	"29"	"Female"	"F"	"2019"	"2019"	2369986
	"29 years"	"29"	"Female"	"F"	"2020"	"2020"	2376377
	"29 years"	"29"	"Male"	"M"	"2003"	"2003"	1849806
	"29 years"	"29"	"Male"	"M"	"2004"	"2004"	1909795
	"29 years"	"29"	"Male"	"M"	"2005"	"2005"	1857200
	"29 years"	"29"	"Male"	"M"	"2006"	"2006"	1908100
	"29 years"	"29"	"Male"	"M"	"2007"	"2007"	1938385
	"29 years"	"29"	"Male"	"M"	"2008"	"2008"	1995710
	"29 years"	"29"	"Male"	"M"	"2009"	"2009"	2093773
	"29 years"	"29"	"Male"	"M"	"2010"	"2010"	2112185
	"29 years"	"29"	"Male"	"M"	"2011"	"2011"	2140809
	"29 years"	"29"	"Male"	"M"	"2012"	"2012"	2151508
	"29 years"	"29"	"Male"	"M"	"2013"	"2013"	2129048
	"29 years"	"29"	"Male"	"M"	"2014"	"2014"	2216661
	"29 years"	"29"	"Male"	"M"	"2015"	"2015"	2219103
	"29 years"	"29"	"Male"	"M"	"2016"	"2016"	2225469
	"29 years"	"29"	"Male"	"M"	"2017"	"2017"	2275781
	"29 years"	"29"	"Male"	"M"	"2018"	"2018"	2340643
	"29 years"	"29"	"Male"	"M"	"2019"	"2019"	2443819
	"29 years"	"29"	"Male"	"M"	"2020"	"2020"	2458730
	"30 years"	"30"	"Female"	"F"	"2003"	"2003"	1894832
	"30 years"	"30"	"Female"	"F"	"2004"	"2004"	1853220
	"30 years"	"30"	"Female"	"F"	"2005"	"2005"	1914556
	"30 years"	"30"	"Female"	"F"	"2006"	"2006"	1870844
	"30 years"	"30"	"Female"	"F"	"2007"	"2007"	1929353
	"30 years"	"30"	"Female"	"F"	"2008"	"2008"	1964887
	"30 years"	"30"	"Female"	"F"	"2009"	"2009"	2033069
	"30 years"	"30"	"Female"	"F"	"2010"	"2010"	2136667
	"30 years"	"30"	"Female"	"F"	"2011"	"2011"	2108174
	"30 years"	"30"	"Female"	"F"	"2012"	"2012"	2134442
	"30 years"	"30"	"Female"	"F"	"2013"	"2013"	2137784
	"30 years"	"30"	"Female"	"F"	"2014"	"2014"	2110450
	"30 years"	"30"	"Female"	"F"	"2015"	"2015"	2182225
	"30 years"	"30"	"Female"	"F"	"2016"	"2016"	2171056
	"30 years"	"30"	"Female"	"F"	"2017"	"2017"	2172754
	"30 years"	"30"	"Female"	"F"	"2018"	"2018"	2219046
	"30 years"	"30"	"Female"	"F"	"2019"	"2019"	2277055
	"30 years"	"30"	"Female"	"F"	"2020"	"2020"	2375032
	"30 years"	"30"	"Male"	"M"	"2003"	"2003"	1918704
	"30 years"	"30"	"Male"	"M"	"2004"	"2004"	1884720
	"30 years"	"30"	"Male"	"M"	"2005"	"2005"	1952025
	"30 years"	"30"	"Male"	"M"	"2006"	"2006"	1908207
	"30 years"	"30"	"Male"	"M"	"2007"	"2007"	1965174
	"30 years"	"30"	"Male"	"M"	"2008"	"2008"	2005304
	"30 years"	"30"	"Male"	"M"	"2009"	"2009"	2071064
	"30 years"	"30"	"Male"	"M"	"2010"	"2010"	2167263
	"30 years"	"30"	"Male"	"M"	"2011"	"2011"	2117363
	"30 years"	"30"	"Male"	"M"	"2012"	"2012"	2149318
	"30 years"	"30"	"Male"	"M"	"2013"	"2013"	2159861
	"30 years"	"30"	"Male"	"M"	"2014"	"2014"	2139051
	"30 years"	"30"	"Male"	"M"	"2015"	"2015"	2228921
	"30 years"	"30"	"Male"	"M"	"2016"	"2016"	2230908
	"30 years"	"30"	"Male"	"M"	"2017"	"2017"	2234838
	"30 years"	"30"	"Male"	"M"	"2018"	"2018"	2281362
	"30 years"	"30"	"Male"	"M"	"2019"	"2019"	2344379
	"30 years"	"30"	"Male"	"M"	"2020"	"2020"	2446049
	"31 years"	"31"	"Female"	"F"	"2003"	"2003"	1979254
	"31 years"	"31"	"Female"	"F"	"2004"	"2004"	1889889
	"31 years"	"31"	"Female"	"F"	"2005"	"2005"	1845744
	"31 years"	"31"	"Female"	"F"	"2006"	"2006"	1903298
	"31 years"	"31"	"Female"	"F"	"2007"	"2007"	1855504
	"31 years"	"31"	"Female"	"F"	"2008"	"2008"	1909543
	"31 years"	"31"	"Female"	"F"	"2009"	"2009"	1940091
	"31 years"	"31"	"Female"	"F"	"2010"	"2010"	2015992
	"31 years"	"31"	"Female"	"F"	"2011"	"2011"	2145671
	"31 years"	"31"	"Female"	"F"	"2012"	"2012"	2117187
	"31 years"	"31"	"Female"	"F"	"2013"	"2013"	2143487
	"31 years"	"31"	"Female"	"F"	"2014"	"2014"	2148218
	"31 years"	"31"	"Female"	"F"	"2015"	"2015"	2122347
	"31 years"	"31"	"Female"	"F"	"2016"	"2016"	2194127
	"31 years"	"31"	"Female"	"F"	"2017"	"2017"	2181801
	"31 years"	"31"	"Female"	"F"	"2018"	"2018"	2180400
	"31 years"	"31"	"Female"	"F"	"2019"	"2019"	2224661
	"31 years"	"31"	"Female"	"F"	"2020"	"2020"	2281303
	"31 years"	"31"	"Male"	"M"	"2003"	"2003"	1994472
	"31 years"	"31"	"Male"	"M"	"2004"	"2004"	1901095
	"31 years"	"31"	"Male"	"M"	"2005"	"2005"	1859850
	"31 years"	"31"	"Male"	"M"	"2006"	"2006"	1920967
	"31 years"	"31"	"Male"	"M"	"2007"	"2007"	1869108
	"31 years"	"31"	"Male"	"M"	"2008"	"2008"	1918551
	"31 years"	"31"	"Male"	"M"	"2009"	"2009"	1950109
	"31 years"	"31"	"Male"	"M"	"2010"	"2010"	2026262
	"31 years"	"31"	"Male"	"M"	"2011"	"2011"	2171695
	"31 years"	"31"	"Male"	"M"	"2012"	"2012"	2124602
	"31 years"	"31"	"Male"	"M"	"2013"	"2013"	2156386
	"31 years"	"31"	"Male"	"M"	"2014"	"2014"	2168438
	"31 years"	"31"	"Male"	"M"	"2015"	"2015"	2150648
	"31 years"	"31"	"Male"	"M"	"2016"	"2016"	2239362
	"31 years"	"31"	"Male"	"M"	"2017"	"2017"	2239658
	"31 years"	"31"	"Male"	"M"	"2018"	"2018"	2239948
	"31 years"	"31"	"Male"	"M"	"2019"	"2019"	2284570
	"31 years"	"31"	"Male"	"M"	"2020"	"2020"	2346037
	"32 years"	"32"	"Female"	"F"	"2003"	"2003"	2120394
	"32 years"	"32"	"Female"	"F"	"2004"	"2004"	2006472
	"32 years"	"32"	"Female"	"F"	"2005"	"2005"	1921927
	"32 years"	"32"	"Female"	"F"	"2006"	"2006"	1882413
	"32 years"	"32"	"Female"	"F"	"2007"	"2007"	1944828
	"32 years"	"32"	"Female"	"F"	"2008"	"2008"	1900958
	"32 years"	"32"	"Female"	"F"	"2009"	"2009"	1960227
	"32 years"	"32"	"Female"	"F"	"2010"	"2010"	1981289
	"32 years"	"32"	"Female"	"F"	"2011"	"2011"	2023754
	"32 years"	"32"	"Female"	"F"	"2012"	"2012"	2153478
	"32 years"	"32"	"Female"	"F"	"2013"	"2013"	2124979
	"32 years"	"32"	"Female"	"F"	"2014"	"2014"	2152187
	"32 years"	"32"	"Female"	"F"	"2015"	"2015"	2158420
	"32 years"	"32"	"Female"	"F"	"2016"	"2016"	2132994
	"32 years"	"32"	"Female"	"F"	"2017"	"2017"	2203606
	"32 years"	"32"	"Female"	"F"	"2018"	"2018"	2188460
	"32 years"	"32"	"Female"	"F"	"2019"	"2019"	2185283
	"32 years"	"32"	"Female"	"F"	"2020"	"2020"	2228352
	"32 years"	"32"	"Male"	"M"	"2003"	"2003"	2124673
	"32 years"	"32"	"Male"	"M"	"2004"	"2004"	2017316
	"32 years"	"32"	"Male"	"M"	"2005"	"2005"	1926111
	"32 years"	"32"	"Male"	"M"	"2006"	"2006"	1890125
	"32 years"	"32"	"Male"	"M"	"2007"	"2007"	1954635
	"32 years"	"32"	"Male"	"M"	"2008"	"2008"	1906803
	"32 years"	"32"	"Male"	"M"	"2009"	"2009"	1961054
	"32 years"	"32"	"Male"	"M"	"2010"	"2010"	1985958
	"32 years"	"32"	"Male"	"M"	"2011"	"2011"	2029828
	"32 years"	"32"	"Male"	"M"	"2012"	"2012"	2178001
	"32 years"	"32"	"Male"	"M"	"2013"	"2013"	2130849
	"32 years"	"32"	"Male"	"M"	"2014"	"2014"	2163883
	"32 years"	"32"	"Male"	"M"	"2015"	"2015"	2178883
	"32 years"	"32"	"Male"	"M"	"2016"	"2016"	2160360
	"32 years"	"32"	"Male"	"M"	"2017"	"2017"	2247295
	"32 years"	"32"	"Male"	"M"	"2018"	"2018"	2244353
	"32 years"	"32"	"Male"	"M"	"2019"	"2019"	2243126
	"32 years"	"32"	"Male"	"M"	"2020"	"2020"	2286384
	"33 years"	"33"	"Female"	"F"	"2003"	"2003"	2154626
	"33 years"	"33"	"Female"	"F"	"2004"	"2004"	2129110
	"33 years"	"33"	"Female"	"F"	"2005"	"2005"	2015588
	"33 years"	"33"	"Female"	"F"	"2006"	"2006"	1931252
	"33 years"	"33"	"Female"	"F"	"2007"	"2007"	1890567
	"33 years"	"33"	"Female"	"F"	"2008"	"2008"	1952623
	"33 years"	"33"	"Female"	"F"	"2009"	"2009"	1907798
	"33 years"	"33"	"Female"	"F"	"2010"	"2010"	1969751
	"33 years"	"33"	"Female"	"F"	"2011"	"2011"	1988141
	"33 years"	"33"	"Female"	"F"	"2012"	"2012"	2030680
	"33 years"	"33"	"Female"	"F"	"2013"	"2013"	2160357
	"33 years"	"33"	"Female"	"F"	"2014"	"2014"	2132806
	"33 years"	"33"	"Female"	"F"	"2015"	"2015"	2161494
	"33 years"	"33"	"Female"	"F"	"2016"	"2016"	2168490
	"33 years"	"33"	"Female"	"F"	"2017"	"2017"	2142025
	"33 years"	"33"	"Female"	"F"	"2018"	"2018"	2209778
	"33 years"	"33"	"Female"	"F"	"2019"	"2019"	2192898
	"33 years"	"33"	"Female"	"F"	"2020"	"2020"	2188527
	"33 years"	"33"	"Male"	"M"	"2003"	"2003"	2182673
	"33 years"	"33"	"Male"	"M"	"2004"	"2004"	2128284
	"33 years"	"33"	"Male"	"M"	"2005"	"2005"	2019457
	"33 years"	"33"	"Male"	"M"	"2006"	"2006"	1928913
	"33 years"	"33"	"Male"	"M"	"2007"	"2007"	1890360
	"33 years"	"33"	"Male"	"M"	"2008"	"2008"	1954630
	"33 years"	"33"	"Male"	"M"	"2009"	"2009"	1905203
	"33 years"	"33"	"Male"	"M"	"2010"	"2010"	1963397
	"33 years"	"33"	"Male"	"M"	"2011"	"2011"	1989264
	"33 years"	"33"	"Male"	"M"	"2012"	"2012"	2034860
	"33 years"	"33"	"Male"	"M"	"2013"	"2013"	2182917
	"33 years"	"33"	"Male"	"M"	"2014"	"2014"	2137041
	"33 years"	"33"	"Male"	"M"	"2015"	"2015"	2172804
	"33 years"	"33"	"Male"	"M"	"2016"	"2016"	2187443
	"33 years"	"33"	"Male"	"M"	"2017"	"2017"	2167211
	"33 years"	"33"	"Male"	"M"	"2018"	"2018"	2250890
	"33 years"	"33"	"Male"	"M"	"2019"	"2019"	2246478
	"33 years"	"33"	"Male"	"M"	"2020"	"2020"	2244172
	"34 years"	"34"	"Female"	"F"	"2003"	"2003"	2044712
